t,field,value,color,status,reason,raw
6208.0,SPEED,16.9,AMBER,OK,below_reference,"{reference_kmh=18.91869135802469, age_s=0.0}"
6208.0,POWER,280,NEUTRAL,OK,power_present,{age_s=0.0}
6208.0,HR,107,NEUTRAL,OK,hr_present,{age_s=0.0}
6208.0,CADENCE,52,AMBER,OK,outside_preferred_band,{age_s=0.0}
6208.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
6208.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6208.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6208.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6209.0,SPEED,18.0,NEUTRAL,OK,near_reference,"{reference_kmh=18.921076632950456, age_s=0.0}"
6209.0,POWER,207,NEUTRAL,OK,power_present,{age_s=0.0}
6209.0,HR,107,NEUTRAL,OK,hr_present,{age_s=0.0}
6209.0,CADENCE,56,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6209.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
6209.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6209.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6209.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6210.0,SPEED,18.6,NEUTRAL,OK,near_reference,"{reference_kmh=18.920647240315393, age_s=0.0}"
6210.0,POWER,329,NEUTRAL,OK,power_present,{age_s=0.0}
6210.0,HR,106,NEUTRAL,OK,hr_present,{age_s=0.0}
6210.0,CADENCE,60,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6210.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
6210.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6210.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6210.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6211.0,SPEED,19.8,NEUTRAL,OK,near_reference,"{reference_kmh=18.920217994858614, age_s=0.0}"
6211.0,POWER,419,NEUTRAL,OK,power_present,{age_s=0.0}
6211.0,HR,106,NEUTRAL,OK,hr_present,{age_s=0.0}
6211.0,CADENCE,62,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6211.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
6211.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6211.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6211.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6212.0,SPEED,20.4,NEUTRAL,OK,near_reference,"{reference_kmh=18.92260178204249, age_s=0.0}"
6212.0,POWER,380,NEUTRAL,OK,power_present,{age_s=0.0}
6212.0,HR,106,NEUTRAL,OK,hr_present,{age_s=0.0}
6212.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6212.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.64, grade_display=-0.64}"
6212.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6212.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6212.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6213.0,SPEED,21.2,GREEN,OK,above_reference,"{reference_kmh=18.92217234880932, age_s=0.0}"
6213.0,POWER,169,NEUTRAL,OK,power_present,{age_s=0.0}
6213.0,HR,106,NEUTRAL,OK,hr_present,{age_s=0.0}
6213.0,CADENCE,69,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6213.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.64, grade_display=-0.64}"
6213.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6213.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6213.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6214.0,SPEED,21.2,GREEN,OK,above_reference,"{reference_kmh=18.921743062692702, age_s=0.0}"
6214.0,POWER,186,NEUTRAL,OK,power_present,{age_s=0.0}
6214.0,HR,105,NEUTRAL,OK,hr_present,{age_s=0.0}
6214.0,CADENCE,71,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6214.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.64, grade_display=-0.64}"
6214.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6214.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6214.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6215.0,SPEED,21.7,GREEN,OK,above_reference,"{reference_kmh=18.922719643774617, age_s=0.0}"
6215.0,POWER,274,NEUTRAL,OK,power_present,{age_s=0.0}
6215.0,HR,105,NEUTRAL,OK,hr_present,{age_s=0.0}
6215.0,CADENCE,73,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6215.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.64, grade_display=-0.64}"
6215.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6215.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6215.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6216.0,SPEED,22.5,GREEN,OK,above_reference,"{reference_kmh=18.923695890410958, age_s=0.0}"
6216.0,POWER,276,NEUTRAL,OK,power_present,{age_s=0.0}
6216.0,HR,104,NEUTRAL,OK,hr_present,{age_s=0.0}
6216.0,CADENCE,75,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6216.0,GRADE,-1,BLUE,OK,descent,"{grade_raw=-1.05, grade_display=-1.05}"
6216.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6216.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6216.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6217.0,SPEED,22.9,GREEN,OK,above_reference,"{reference_kmh=18.924671802773496, age_s=0.0}"
6217.0,POWER,230,NEUTRAL,OK,power_present,{age_s=0.0}
6217.0,HR,105,NEUTRAL,OK,hr_present,{age_s=0.0}
6217.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6217.0,GRADE,+-1,AMBER,OK,light_climb,"{grade_raw=-1.0, grade_display=-1.0}"
6217.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6217.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6217.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6218.0,SPEED,23.3,GREEN,OK,above_reference,"{reference_kmh=18.92564738103389, age_s=0.0}"
6218.0,POWER,230,NEUTRAL,OK,power_present,{age_s=0.0}
6218.0,HR,105,NEUTRAL,OK,hr_present,{age_s=0.0}
6218.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6218.0,GRADE,+0,AMBER,OK,light_climb,"{grade_raw=-0.82, grade_display=-0.82}"
6218.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6218.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6218.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6219.0,SPEED,23.5,GREEN,OK,above_reference,"{reference_kmh=18.925217867533803, age_s=0.0}"
6219.0,POWER,188,NEUTRAL,OK,power_present,{age_s=0.0}
6219.0,HR,108,NEUTRAL,OK,hr_present,{age_s=0.0}
6219.0,CADENCE,78,AMBER,OK,outside_preferred_band,{age_s=0.0}
6219.0,GRADE,+0,AMBER,OK,light_climb,"{grade_raw=-0.82, grade_display=-0.82}"
6219.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6219.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6219.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6220.0,SPEED,23.7,GREEN,OK,above_reference,"{reference_kmh=18.927597535934293, age_s=0.0}"
6220.0,POWER,274,NEUTRAL,OK,power_present,{age_s=0.0}
6220.0,HR,110,NEUTRAL,OK,hr_present,{age_s=0.0}
6220.0,CADENCE,79,AMBER,OK,outside_preferred_band,{age_s=0.0}
6220.0,GRADE,+0,AMBER,OK,light_climb,"{grade_raw=-0.73, grade_display=-0.73}"
6220.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6220.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6220.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6221.0,SPEED,24.4,GREEN,OK,above_reference,"{reference_kmh=18.927167835757057, age_s=0.0}"
6221.0,POWER,191,NEUTRAL,OK,power_present,{age_s=0.0}
6221.0,HR,111,NEUTRAL,OK,hr_present,{age_s=0.0}
6221.0,CADENCE,81,AMBER,OK,outside_preferred_band,{age_s=0.0}
6221.0,GRADE,+0,AMBER,OK,light_climb,"{grade_raw=-0.73, grade_display=-0.73}"
6221.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6221.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6221.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6222.0,SPEED,24.6,GREEN,OK,above_reference,"{reference_kmh=18.928142319534725, age_s=0.0}"
6222.0,POWER,99,NEUTRAL,OK,power_present,{age_s=0.0}
6222.0,HR,111,NEUTRAL,OK,hr_present,{age_s=0.0}
6222.0,CADENCE,81,AMBER,OK,outside_preferred_band,{age_s=0.0}
6222.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.31, grade_display=-0.31}"
6222.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6222.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6222.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6223.0,SPEED,24.5,GREEN,OK,above_reference,"{reference_kmh=18.929116469984606, age_s=0.0}"
6223.0,POWER,101,NEUTRAL,OK,power_present,{age_s=0.0}
6223.0,HR,111,NEUTRAL,OK,hr_present,{age_s=0.0}
6223.0,CADENCE,80,AMBER,OK,outside_preferred_band,{age_s=0.0}
6223.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
6223.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6223.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6223.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6224.0,SPEED,24.1,GREEN,OK,above_reference,"{reference_kmh=18.928686730506158, age_s=0.0}"
6224.0,POWER,103,NEUTRAL,OK,power_present,{age_s=0.0}
6224.0,HR,111,NEUTRAL,OK,hr_present,{age_s=0.0}
6224.0,CADENCE,79,AMBER,OK,outside_preferred_band,{age_s=0.0}
6224.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
6224.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6224.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6224.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6225.0,SPEED,24.1,GREEN,OK,above_reference,"{reference_kmh=18.932467088391178, age_s=0.0}"
6225.0,POWER,103,NEUTRAL,OK,power_present,{age_s=0.0}
6225.0,HR,110,NEUTRAL,OK,hr_present,{age_s=0.0}
6225.0,CADENCE,79,AMBER,OK,outside_preferred_band,{age_s=0.0}
6225.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.38, grade_display=-0.38}"
6225.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6225.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6225.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6226.0,SPEED,23.6,GREEN,OK,above_reference,"{reference_kmh=18.930633846153846, age_s=0.0}"
6226.0,POWER,60,NEUTRAL,OK,power_present,{age_s=0.0}
6226.0,HR,110,NEUTRAL,OK,hr_present,{age_s=0.0}
6226.0,CADENCE,25,AMBER,OK,outside_preferred_band,{age_s=0.0}
6226.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.38, grade_display=-0.38}"
6226.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6226.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6226.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6227.0,SPEED,23.1,GREEN,OK,above_reference,"{reference_kmh=18.930204067680737, age_s=0.0}"
6227.0,POWER,84,NEUTRAL,OK,power_present,{age_s=0.0}
6227.0,HR,111,NEUTRAL,OK,hr_present,{age_s=0.0}
6227.0,CADENCE,42,AMBER,OK,outside_preferred_band,{age_s=0.0}
6227.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.38, grade_display=-0.38}"
6227.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6227.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6227.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6228.0,SPEED,22.7,GREEN,OK,above_reference,"{reference_kmh=18.932579630895418, age_s=0.0}"
6228.0,POWER,115,NEUTRAL,OK,power_present,{age_s=0.0}
6228.0,HR,112,NEUTRAL,OK,hr_present,{age_s=0.0}
6228.0,CADENCE,75,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6228.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.51, grade_display=-0.51}"
6228.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6228.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6228.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6229.0,SPEED,22.9,GREEN,OK,above_reference,"{reference_kmh=18.93495438236802, age_s=0.0}"
6229.0,POWER,119,NEUTRAL,OK,power_present,{age_s=0.0}
6229.0,HR,112,NEUTRAL,OK,hr_present,{age_s=0.0}
6229.0,CADENCE,75,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6229.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.37, grade_display=-0.37}"
6229.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6229.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6229.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6230.0,SPEED,22.9,GREEN,OK,above_reference,"{reference_kmh=18.934524086094978, age_s=0.0}"
6230.0,POWER,118,NEUTRAL,OK,power_present,{age_s=0.0}
6230.0,HR,112,NEUTRAL,OK,hr_present,{age_s=0.0}
6230.0,CADENCE,75,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6230.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.37, grade_display=-0.37}"
6230.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6230.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6230.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6231.0,SPEED,22.8,GREEN,OK,above_reference,"{reference_kmh=18.93409393680615, age_s=0.0}"
6231.0,POWER,118,NEUTRAL,OK,power_present,{age_s=0.0}
6231.0,HR,112,NEUTRAL,OK,hr_present,{age_s=0.0}
6231.0,CADENCE,75,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6231.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.37, grade_display=-0.37}"
6231.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6231.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6231.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6232.0,SPEED,22.8,GREEN,OK,above_reference,"{reference_kmh=18.93506557377049, age_s=0.0}"
6232.0,POWER,130,NEUTRAL,OK,power_present,{age_s=0.0}
6232.0,HR,112,NEUTRAL,OK,hr_present,{age_s=0.0}
6232.0,CADENCE,75,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6232.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.53, grade_display=-0.53}"
6232.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6232.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6232.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6233.0,SPEED,22.8,GREEN,OK,above_reference,"{reference_kmh=18.937438278982412, age_s=0.0}"
6233.0,POWER,140,NEUTRAL,OK,power_present,{age_s=0.0}
6233.0,HR,112,NEUTRAL,OK,hr_present,{age_s=0.0}
6233.0,CADENCE,75,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6233.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.62, grade_display=-0.62}"
6233.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6233.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6233.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6234.0,SPEED,22.7,GREEN,OK,above_reference,"{reference_kmh=18.937007852509392, age_s=0.0}"
6234.0,POWER,161,NEUTRAL,OK,power_present,{age_s=0.0}
6234.0,HR,113,NEUTRAL,OK,hr_present,{age_s=0.0}
6234.0,CADENCE,75,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6234.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.62, grade_display=-0.62}"
6234.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6234.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6234.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6235.0,SPEED,22.8,GREEN,OK,above_reference,"{reference_kmh=18.937978494623657, age_s=0.0}"
6235.0,POWER,155,NEUTRAL,OK,power_present,{age_s=0.0}
6235.0,HR,115,NEUTRAL,OK,hr_present,{age_s=0.0}
6235.0,CADENCE,76,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6235.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.62, grade_display=-0.62}"
6235.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6235.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6235.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6236.0,SPEED,22.9,GREEN,OK,above_reference,"{reference_kmh=18.93894880546075, age_s=0.0}"
6236.0,POWER,161,NEUTRAL,OK,power_present,{age_s=0.0}
6236.0,HR,116,NEUTRAL,OK,hr_present,{age_s=0.0}
6236.0,CADENCE,76,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6236.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.49, grade_display=-0.49}"
6236.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6236.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6236.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6237.0,SPEED,22.9,GREEN,OK,above_reference,"{reference_kmh=18.938518341579936, age_s=0.0}"
6237.0,POWER,156,NEUTRAL,OK,power_present,{age_s=0.0}
6237.0,HR,117,NEUTRAL,OK,hr_present,{age_s=0.0}
6237.0,CADENCE,76,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6237.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.49, grade_display=-0.49}"
6237.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6237.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6237.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6238.0,SPEED,22.8,GREEN,OK,above_reference,"{reference_kmh=18.939488229273284, age_s=0.0}"
6238.0,POWER,135,NEUTRAL,OK,power_present,{age_s=0.0}
6238.0,HR,119,NEUTRAL,OK,hr_present,{age_s=0.0}
6238.0,CADENCE,75,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6238.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
6238.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6238.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6238.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6239.0,SPEED,22.6,GREEN,OK,above_reference,"{reference_kmh=18.939057820228555, age_s=0.0}"
6239.0,POWER,165,NEUTRAL,OK,power_present,{age_s=0.0}
6239.0,HR,121,NEUTRAL,OK,hr_present,{age_s=0.0}
6239.0,CADENCE,75,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6239.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
6239.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6239.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6239.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6240.0,SPEED,22.5,GREEN,OK,above_reference,"{reference_kmh=18.94142701227831, age_s=0.0}"
6240.0,POWER,190,NEUTRAL,OK,power_present,{age_s=0.0}
6240.0,HR,121,NEUTRAL,OK,hr_present,{age_s=0.0}
6240.0,CADENCE,75,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6240.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.39, grade_display=-0.39}"
6240.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6240.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6240.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6241.0,SPEED,22.5,GREEN,OK,above_reference,"{reference_kmh=18.94099641943734, age_s=0.0}"
6241.0,POWER,176,NEUTRAL,OK,power_present,{age_s=0.0}
6241.0,HR,121,NEUTRAL,OK,hr_present,{age_s=0.0}
6241.0,CADENCE,74,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6241.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.39, grade_display=-0.39}"
6241.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6241.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6241.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6242.0,SPEED,22.5,GREEN,OK,above_reference,"{reference_kmh=18.94196522332083, age_s=0.0}"
6242.0,POWER,204,NEUTRAL,OK,power_present,{age_s=0.0}
6242.0,HR,121,NEUTRAL,OK,hr_present,{age_s=0.0}
6242.0,CADENCE,74,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6242.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.59, grade_display=-0.59}"
6242.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6242.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6242.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6243.0,SPEED,22.5,GREEN,OK,above_reference,"{reference_kmh=18.942933696949037, age_s=0.0}"
6243.0,POWER,241,NEUTRAL,OK,power_present,{age_s=0.0}
6243.0,HR,121,NEUTRAL,OK,hr_present,{age_s=0.0}
6243.0,CADENCE,74,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6243.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.59, grade_display=-0.59}"
6243.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6243.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6243.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6244.0,SPEED,22.7,GREEN,OK,above_reference,"{reference_kmh=18.94250306748466, age_s=0.0}"
6244.0,POWER,199,NEUTRAL,OK,power_present,{age_s=0.0}
6244.0,HR,121,NEUTRAL,OK,hr_present,{age_s=0.0}
6244.0,CADENCE,75,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6244.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.59, grade_display=-0.59}"
6244.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6244.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6244.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6245.0,SPEED,22.9,GREEN,OK,above_reference,"{reference_kmh=18.94347111944113, age_s=0.0}"
6245.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
6245.0,HR,122,NEUTRAL,OK,hr_present,{age_s=0.0}
6245.0,CADENCE,76,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6245.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.42, grade_display=-0.42}"
6245.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6245.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6245.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6246.0,SPEED,22.7,GREEN,OK,above_reference,"{reference_kmh=18.94443884156729, age_s=0.0}"
6246.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
6246.0,HR,121,NEUTRAL,OK,hr_present,{age_s=0.0}
6246.0,CADENCE,75,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6246.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.24, grade_display=-0.24}"
6246.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6246.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6246.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6247.0,SPEED,22.7,GREEN,OK,above_reference,"{reference_kmh=18.944008175779253, age_s=0.0}"
6247.0,POWER,117,NEUTRAL,OK,power_present,{age_s=0.0}
6247.0,HR,121,NEUTRAL,OK,hr_present,{age_s=0.0}
6247.0,CADENCE,75,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6247.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.24, grade_display=-0.24}"
6247.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6247.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6247.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6248.0,SPEED,22.8,GREEN,OK,above_reference,"{reference_kmh=18.944975476839236, age_s=0.0}"
6248.0,POWER,231,NEUTRAL,OK,power_present,{age_s=0.0}
6248.0,HR,121,NEUTRAL,OK,hr_present,{age_s=0.0}
6248.0,CADENCE,75,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6248.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
6248.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6248.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
